binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,target,uniform corr 2,random choice 2,multicollinearity 2,uniform corr 1,multicollinearity 3,duplicate_2,random choice 7,pd qcut3,informative_1,random label num 14,multicollinearity 4,multicollinearity 1,outliers 1,correlated w target 2,outliers 2,pd qcut1,corr_feature_class,correlated w target 1,class,scaling_combined,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
0,0.005,0.318,0.502,0.001,0.302,0.001,0.001,0.007,0.001,5.081689133279859,0.0010304322508349723,1,0.03662160122062756,0.8482506573774089,-0.28529644961274686,2.048879420647075,0.093,0.193,-1.5963322792161727,0.183,0.12915818960791636,-1.0379165147774838,-0.1728554587783694,-8.242782782688199,5.768902992401509,1,2.922985379873887,6.760772332416741,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.002,0.001,0.201,0.001,0.001,0.001,0.571,0.001,-4.198187798159378,0.0010304322508349723,1,0.11748627560850172,0.04677158850774966,-0.7334747314762929,-1.8327674880457028,0.096,0.093,1.676947672663707,0.183,-0.2898978467751801,0.5775017311912549,0.6957258808163873,-3.695104467305879,-3.542026245582803,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.002,0.001,0.201,0.302,0.001,0.001,0.571,0.001,-0.4666783216920869,0.0010304322508349723,0,-1.8765069250352289,0.5420823715394956,1.7403373067591361,-0.4396428058697157,0.097,0.188,-0.8548399955403814,0.072,1.4584774342511668,-1.2354638972090266,0.3746422016816265,-3.9979229386705866,2.408828827609683,0,0.8838631980987746,0.5864959363065501,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.014,0.004,0.001,0.201,0.001,0.001,0.001,0.571,0.001,-0.04575676536594614,0.0010304322508349723,0,-1.1003121790549386,0.6694428533845129,1.006570789137948,-0.21663964811063519,0.093,0.188,-0.6631155923386058,0.053,1.14131093228416,-0.7615494635258399,-4.925095856884012,-1.7202335018480317,-3.542026245582803,0,2.511000558980085,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.571,0.001,5.148284408341995,0.0010304322508349723,0,0.3056753053998788,0.7606139925776904,-0.9604257731498823,2.043507756980607,0.097,0.193,-1.860651159273472,0.183,-3.0601734293842595,0.5849026705203499,-4.925095856884012,-8.242782782688199,-3.542026245582803,0,5.436548201323065,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.001,0.002,0.001,0.001,0.001,0.001,0.009,0.001,4.0594090135535685,0.9833720009969396,0,-0.7583075382778429,0.9181503559252826,-1.0530800544492627,1.569952605061414,0.41,0.193,-1.6077112718140278,0.072,-0.46065398387744344,0.5149446046116061,-0.10072182550799605,-8.242782782688199,5.879808825806656,1,4.5990237955192335,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.318,0.502,0.001,0.302,0.291,0.108,0.571,0.155,-2.6519823364303328,0.252920141557184,0,-1.0017108500039635,0.25121336390787663,1.0897834887329436,-1.5046496089206554,0.093,0.097,-1.1778945436218682,0.059,0.9773645867361042,0.09230824852021138,0.8498510705174146,0.6052794222437368,-3.542026245582803,0,-1.37032943478285,-1.117352726006883,0.0,54324.247775816766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.002,0.502,0.001,0.302,0.001,0.001,0.571,0.001,3.967353534953642,0.6896588274808202,0,-0.010703656031214499,0.0019959253876901182,1.4563083735938804,2.078498581631518,0.41,0.193,2.389713337165068,0.063,1.4996351207153817,1.1575939761234897,0.5903060320842679,-8.242782782688199,3.0780340546751748,1,6.372370748817116,-8.854087020766123,1.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.002,0.502,0.001,0.001,0.291,0.108,0.571,0.155,-2.019802674325346,0.51764271376516,1,-0.3658322157073499,0.22173700087171183,0.1113899817958557,-1.0703759592903945,0.41,0.244,-0.16989512096214687,0.059,-3.0601734293842595,0.04004823222562964,-0.7798726885855591,-8.242782782688199,2.2266311536131953,0,3.017175315973909,-1.0423700981217665,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.013,0.005,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-1.6644846348193125,0.0010304322508349723,1,-0.2357284147813455,0.5929745974690476,0.6149008576758677,-0.9126767825529158,0.102,0.244,-0.22945566736315526,0.062,0.16117022426124494,-0.3716728270623035,-0.48570882543905763,0.3937793154133975,-3.542026245582803,0,2.4616814739788047,-8.854087020766123,1.0,53855.22364361331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.005,0.001,0.502,0.001,0.302,0.001,0.001,0.571,0.001,3.0287409235466685,0.6132771285628416,0,-0.4995411424333218,0.5776585238312499,1.9736195257342086,1.5567138782360073,0.41,0.193,1.7845410293444708,0.065,1.8049446124457418,0.5305818275215808,-4.925095856884012,2.8859827549139174,6.23873582146595,0,0.8786355481858403,2.9512258413256305,1.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.014,0.003,0.001,0.001,0.302,0.001,0.001,0.571,0.001,-2.3665778354214435,0.10112127788089664,1,-1.092522587565535,0.44453001784123103,1.2880780512420096,-1.10678754304523,0.097,0.244,0.7398285340770687,0.065,1.224309561921261,-0.4621622232235366,-4.925095856884012,-8.242782782688199,3.0124248321448404,0,3.3277707665926926,-4.716707360610216,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.318,0.001,0.001,0.001,0.001,0.001,0.002,0.001,1.4168553927526208,0.0010304322508349723,1,-0.31200539730723165,0.34337739756376323,-0.1695121178661359,0.4436450947685622,0.096,0.185,-0.8275441309046899,0.063,0.011922170109926102,-0.5247047406778714,-0.5527664605688731,-8.242782782688199,2.035136297414267,0,0.5414678882886963,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.007,0.502,0.001,0.001,0.291,0.108,0.571,0.155,2.7715006829761033,0.9093075170132858,1,-0.8207969382765138,0.3740564610621076,0.3788517835845895,1.3925216537085734,0.092,0.244,1.4651052478316782,0.065,0.13068495382599984,-1.3444333883782662,-4.925095856884012,-0.08517274936730312,5.377932474310599,0,0.42405135091964796,-2.939317064591045,1.0,48509.588947235534,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.011,0.001,0.001,0.001,0.291,0.001,0.007,0.001,-4.324666051698565,0.009839163326710965,1,0.675393482702265,0.14336602414680222,-1.843778363856537,-1.9635258859951419,0.11,0.093,1.1572832978189773,0.065,-2.314011058880331,0.6847112971025869,-1.8387589513910172,-8.242782782688199,1.0625396483716503,0,-0.5824362985852991,-0.6902440487081556,0.0,49744.46454726106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.502,0.001,0.001,0.001,0.001,0.008,0.001,-3.706634741609772,0.43067562644529805,0,1.44165287044846,0.014103502626898912,0.3985405922894503,-1.8248834546473,0.41,0.093,0.07047232232287992,0.183,-0.06385762023889055,0.37268247497832446,-4.925095856884012,-5.118865869434499,2.676223013241811,0,-1.706665191186008,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.318,0.001,0.001,0.001,0.001,0.002,0.009,0.001,0.3720740506484772,0.7332302865220809,1,0.5587471044600181,0.5780348486642054,0.4606429537155061,-0.033445278955312796,0.092,0.188,-0.7494594544842438,0.059,-0.35765339469569646,-0.009666055994199375,-4.925095856884012,-8.242782782688199,5.817646489146232,1,-9.659111297319823,1.3462405102631974,0.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.201,0.001,0.001,0.001,0.571,0.001,-1.4322453778592519,0.5416035775602709,1,-1.1446681880051413,0.9397359616590457,0.9881227101066355,-0.6236297928527773,0.11,0.244,1.0795238209550095,0.183,1.217387640359525,-0.42481557418306054,0.9350217889132373,3.626687650915189,3.7856359907586556,0,-2.773199330961516,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.502,0.001,0.302,0.001,0.001,0.011,0.001,-1.8946619584141302,0.22776564002266825,0,1.6748840437866492,0.22039833051865826,-0.2963478091921997,-0.6052704784921703,0.102,0.244,2.777597511863826,0.065,0.15652067930675923,0.9129803777933558,1.9527472227181069,0.5458809879322137,1.476096685775865,0,1.4492467542658782,3.154644381511972,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.318,0.502,0.001,0.001,0.001,0.002,0.571,0.001,1.6329111746379477,0.0010304322508349723,0,0.15201963094025037,0.8765297330354547,0.4471362513732694,0.7803506737169242,0.41,0.185,0.8816297667082489,0.065,0.3537816585780052,-0.04457483525494511,-4.925095856884012,-8.242782782688199,3.945836266000329,1,0.0662765213486558,1.9064867658718003,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.008,0.318,0.001,0.001,0.302,0.291,0.001,0.571,0.001,1.4596184465837982,0.33215294560318814,1,-0.39409480273321845,0.8958736732185286,0.2431652308921666,0.6871950927776603,0.41,0.185,0.7929448544192359,0.065,0.22475656173436953,-0.5802976809736243,1.1183437349940843,0.5782373495760831,-3.542026245582803,1,2.776930450938331,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.007,0.318,0.502,0.001,0.302,0.001,0.001,0.011,0.001,-3.32628634702993,0.2546065459881126,1,0.44755997508520046,0.05506273744540159,-0.5198678184052147,-1.8378708873712044,0.102,0.093,-1.3109142136558412,0.065,-0.2907867008974879,-0.7854058807157286,-4.925095856884012,-8.242782782688199,3.10957157487359,0,4.623117420760728,0.531496355875376,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.001,0.502,0.001,0.001,0.001,0.001,0.571,0.001,-1.616863668195705,0.07906504399971392,1,0.7661031059148433,0.0019959253876901182,0.3281861855463118,-0.9790932582735589,0.41,0.244,-0.8720020498877926,0.062,1.3384847760745056,0.859819269251375,-0.02916679311799465,-8.242782782688199,3.916034336591328,0,1.3972055474346021,5.3853336629609565,0.0,74669.54135453839,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.005,0.502,0.001,0.001,0.001,0.001,0.571,0.155,-0.25346062769168964,0.2888002159687937,1,-0.24451785800322617,0.6924281472184478,1.849959297548745,-0.2795081050739696,0.093,0.188,-0.41582218012016336,0.065,1.8775102335329537,-2.2945948718496623,1.9391847554856034,2.912375266709394,1.996293214896355,0,1.8458957922070804,6.578278116211411,1.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.007,0.001,-0.19278330348189188,0.0010304322508349723,1,1.1531152129035425,0.51108750516943,0.876211598187833,-0.27245149727803475,0.41,0.188,-0.5700338851266586,0.062,1.1011488656051074,0.3169769989687963,-0.44344061772304555,1.7503714832729211,-3.542026245582803,0,-9.659111297319823,-8.854087020766123,1.0,38322.43812610688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.014,0.002,0.502,0.001,0.001,0.001,0.002,0.007,0.155,-1.1066336429693622,0.40818719634450606,0,-2.864306486268616,0.5140642386591673,0.9378446524515521,-0.7663503145845871,0.41,0.244,-1.0568988555646295,0.072,0.9463886774599103,0.612808451679407,1.1261978538317543,-8.242782782688199,-3.542026245582803,0,1.8471468985938757,-8.854087020766123,0.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.318,0.502,0.201,0.001,0.001,0.001,0.006,0.001,0.5265901085358491,0.5050820290720307,0,1.7393169369583747,0.6003845222631305,1.1702402906302194,0.03744529382642203,0.41,0.188,-0.7586002710284524,0.065,1.094668114745379,1.4064985006917285,-4.925095856884012,-3.960942639194821,2.4483004435154228,0,3.131363992107557,-0.018645092338586133,0.0,25390.85294603721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.004,0.502,0.201,0.001,0.001,0.001,0.571,0.001,-3.2321327875206127,0.0010304322508349723,0,-0.45228755643274393,0.4514310992496648,-1.161036968735753,-1.5317369114649502,0.11,0.097,0.5892481902700459,0.065,-1.1670249479949484,-0.8006243168766769,-0.4729989457053116,-4.982937392100716,2.8561283350475266,0,2.5249321452245224,-0.6316397770423242,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.001,0.001,0.001,0.001,0.291,0.001,0.007,0.001,-2.247478496132568,0.7084310230415869,0,-0.47357470662421275,0.35530209793484246,-0.9346733553835488,-0.9172710357936054,0.11,0.244,1.7103368511949801,0.068,-0.8394434317561851,0.22956600009001155,1.0283764591319848,-8.242782782688199,2.838760290219332,0,-9.659111297319823,-3.7906019022411996,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.002,0.502,0.001,0.001,0.291,0.108,0.571,0.155,1.3094096498894028,0.4865292528710006,0,1.2054346308283068,0.8792606757173952,0.4633593190668588,0.5870323573930554,0.102,0.185,0.5753475355407579,0.068,0.39306722490911195,1.0774927581440907,-0.41849573569105325,-0.7552933845732539,-3.542026245582803,1,5.265088364101471,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.015,0.004,0.001,0.001,0.302,0.001,0.001,0.571,0.001,2.900287021241731,0.5283620364004412,0,-1.4140740562216378,0.6558589126888363,0.36067169365500273,1.4621309707452945,0.41,0.193,1.5337580212928787,0.183,0.8215030263632661,-0.37584198917522976,0.5820871303801496,2.2734035042498797,5.394340925455987,1,-0.26235765485676144,3.2210885400251437,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.012,0.002,0.001,0.001,0.001,0.291,0.002,0.006,0.001,-0.7787995328172614,0.5996679120791443,0,0.7389802664621409,0.45177697674517225,1.1048987540170156,-0.6029087394237289,0.092,0.188,-0.9818223692718706,0.183,-3.0601734293842595,1.407144853875521,-0.40056649293900354,-0.8615923369472709,4.76543904549227,0,-1.8759733220492079,0.2882442605856859,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.015,0.001,0.502,0.201,0.001,0.001,0.001,0.571,0.001,-1.4095077382894128,0.0010304322508349723,0,-0.4143994961517705,0.0019959253876901182,0.1846774508666448,-0.8684736982130625,0.097,0.244,-0.7720245152446694,0.065,0.16819717483865837,-0.09213957419133566,-0.5012119303140682,0.035298964850149606,3.0046586907565134,0,3.3292476316810644,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.502,0.001,0.001,0.001,0.001,0.003,0.001,3.7371875795382756,0.0010304322508349723,0,-0.4867479696869044,0.6655752923816927,-0.0006795342163037265,1.9237179710396748,0.41,0.193,2.0468611161145427,0.059,-0.2779576604491316,-1.0298054555067153,-4.925095856884012,1.4470522490406716,-0.3884723951184066,1,1.3485941234451433,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.201,0.302,0.291,0.001,0.007,0.001,-1.1011820938479864,0.0010304322508349723,1,0.5682653434939243,0.7909000487837243,0.7340682384790278,-0.6006383126936574,0.102,0.244,0.12570856335320868,0.183,0.5980836748746811,-0.2148344378990632,-4.925095856884012,-1.7082542673845893,-0.5394837523850622,0,-0.4381140544440276,-0.8985760489267983,1.0,25390.85294603721,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.502,0.001,0.302,0.291,0.001,0.011,0.001,1.0688628488331013,0.0010304322508349723,0,1.2260577985087184,0.12954840263861134,0.17649687379010223,0.3020768829496563,0.41,0.185,-0.6758610688754207,0.059,-3.0601734293842595,0.27697417005666614,0.5261613535947104,1.7062849094901047,-1.8061714306479573,0,-1.3493388470700687,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.318,0.502,0.201,0.001,0.001,0.001,0.013,0.001,3.8910461737422546,0.9968846669051248,1,-1.9177767283773464,0.53807137864949,-0.5174929714862077,2.049386774778182,0.41,0.193,2.4369704797733713,0.065,-0.4724481468115576,-1.8396756709361528,-4.925095856884012,-8.242782782688199,4.668579582776172,0,-0.36558054147265917,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.318,0.502,0.001,0.001,0.001,0.001,0.009,0.001,-3.241287235129236,0.006246891431952465,1,0.3183389709058744,0.31272927667211103,-0.13580247525637723,-1.6121083423857887,0.41,0.097,0.03770957513286011,0.065,-0.11540698442737589,-0.09022709805974428,-0.9456617793886707,-8.242782782688199,5.1534346021501065,0,-9.659111297319823,0.8389132358048654,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-2.2532236214555366,0.48874461053487,0,-1.646239407564488,0.46335226574640875,0.23659106560033116,-0.9308076947076896,0.11,0.244,1.631668884161841,0.065,-0.6387585519464142,-0.9870816235078589,-1.6396346333180565,-4.3692299095330185,-0.08629046858398537,0,-9.659111297319823,-2.4068840799680613,0.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.009,0.001,0.502,0.001,0.001,0.291,0.001,0.009,0.155,4.301411559277834,0.7021341266279397,1,1.3128604945481397,0.9586433458248836,1.1692091171434316,1.4508012573641187,0.097,0.193,-3.290339942633199,0.061,1.8327728494524314,1.4848802278199706,-0.9143531887503158,-8.242782782688199,5.197329547487272,0,-9.659111297319823,-8.854087020766123,1.0,53827.36952113216,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.006,0.002,0.502,0.201,0.001,0.001,0.001,0.011,0.001,5.247653249929163,0.8275428430943748,0,-0.967483773874375,0.9773341624902899,0.4357615716894674,2.0670070341319167,0.096,0.193,-2.0266366775759543,0.183,-0.08826053063681846,-1.4740120111213493,-4.925095856884012,4.146597482261783,4.138092054187052,0,1.5997509803948997,-8.854087020766123,1.0,48249.6978003616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.013,0.318,0.502,0.201,0.001,0.001,0.001,0.009,0.001,0.3191050568323599,0.6944074209891633,1,0.8281332020827968,0.3245232821024376,2.0116704810185198,0.08102980154775696,0.092,0.188,0.2595089820664265,0.183,1.789297117418983,0.512690733621291,-4.925095856884012,-2.001411010754961,-3.542026245582803,1,6.068329985716027,-1.3820993524675755,1.0,25390.85294603721,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.009,0.318,0.502,0.001,0.302,0.001,0.001,0.571,0.001,-0.3265879599052022,0.39268764776116716,0,-1.2506308684348661,0.39021539202519173,0.19118818458968884,-0.3887539456874972,0.41,0.188,-0.9601279732339767,0.06,-0.6970836087939167,-1.7670174038670436,-0.5595908733600982,-8.242782782688199,2.569789490768006,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.318,0.002,0.001,0.001,0.291,0.001,0.571,0.001,-1.4232034165166239,0.0010304322508349723,1,1.0371749320408647,0.5204013527887434,1.9287031018046168,-0.43362008525108187,0.093,0.244,2.426086223343183,0.06,2.2215062107003143,0.6189008795709053,0.8705343624341021,-5.77549350480759,-1.143814263987788,0,1.3314144167067359,-1.260830052958473,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.001,0.001,0.001,0.302,0.001,0.001,0.571,0.155,-2.7372271713814933,0.38158328522882035,1,-0.7560762829247573,0.16115939750853714,-0.4268702780311585,-1.5472250167552453,0.41,0.097,-1.1979716340773738,0.183,-0.7427736156820867,-0.9899781426235604,0.4943398257873964,-8.242782782688199,-3.542026245582803,0,-9.659111297319823,-2.9848340806757108,0.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.005,0.001,0.001,0.001,0.291,0.001,0.013,0.001,-2.413008582951967,0.24711915088769698,1,0.31181081114805775,0.2747309738846643,-0.28381265079490353,-1.2144469551568595,0.096,0.244,0.11666873188177418,0.061,-3.0601734293842595,-0.456017446198354,-0.41169779081524027,-5.001574153634641,-3.542026245582803,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.318,0.502,0.001,0.302,0.001,0.003,0.009,0.001,-1.5515853699780557,0.26133203515116477,1,-0.8937040712610604,0.7192759638706526,-0.6724193189349225,-0.6447783965400544,0.41,0.244,1.3301372840786625,0.183,-0.5809703571821526,-0.9343402514474689,0.015302317218746243,-8.242782782688199,2.2161815519233503,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.003,0.002,0.502,0.001,0.001,0.001,0.001,0.571,0.001,0.07340338797452206,0.5747907932698659,0,0.27741592894857403,0.2466509116636746,-0.13576738385117967,-0.16128878381921352,0.092,0.188,-0.665227145810336,0.059,0.07715145631760943,1.6621661029791517,0.8063187874709344,0.6325862274802347,-3.542026245582803,0,4.459726877480234,-2.267902110515932,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.302,0.001,0.001,0.012,0.001,1.2244644052738665,0.8752006927282848,0,0.35391798191714896,0.7034420382107254,-2.496736953205505,0.32954461318114314,0.11,0.185,-1.003398424787518,0.068,-2.8787090043313026,0.5172081406028063,-0.06578921371534785,3.8198119698849364,3.05733006445965,0,0.7576011653655961,-8.854087020766123,1.0,59139.194124135494,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.003,0.001,0.001,0.001,0.001,0.001,0.006,0.001,-0.5100448035827425,0.0010304322508349723,0,0.7887361649821102,0.297524756892947,-1.6999548987111308,-0.47677322315346016,0.102,0.188,-0.9771861192032035,0.183,-1.4167060162384173,0.08336503201310021,-1.8624128973073373,-1.1424905627867878,-3.542026245582803,0,-9.659111297319823,-8.854087020766123,0.0,36318.48292695181,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.001,0.001,0.001,0.001,0.291,0.001,0.007,0.001,1.8402246618511737,0.9055799258505088,1,2.8928621037479987,0.3765957120799362,0.585620367911277,0.7048517946407835,0.102,0.185,-0.3672097975303532,0.183,1.002884740201408,2.6107684436959246,0.04632954949242309,0.6253431678698579,0.5790574134537585,1,-9.659111297319823,3.812818736277035,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.003,0.502,0.001,0.302,0.291,0.001,0.571,0.001,0.2850504466269492,0.6392043401804337,1,1.7270247532683103,0.6200674220119886,-0.686609632211447,0.03835220406982376,0.41,0.188,0.06544245839929441,0.183,-3.0601734293842595,2.538728877003605,-1.878653527719693,-8.242782782688199,5.76396788277197,0,-0.20501789843791984,-1.1053110236259036,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
